age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
0,Private,211046.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,1,0,2,United-States,<=50K
0,Private,138768.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,171871.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
4,Self-emp-not-inc,177387.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,33274.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,191547.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,Mexico,<=50K
0,Private,153044.0,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Private,177119.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Female,1,0,2,United-States,<=50K
0,Private,99697.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,311020.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
4,,29825.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,143653.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,177722.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
3,Self-emp-not-inc,189721.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,284317.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,124793.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
3,Private,220537.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,129042.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,,241616.0,HS-grad,9.0,Never-married,,Unmarried,White,Male,0,3,2,United-States,<=50K
4,,196288.0,Assoc-acdm,12.0,Never-married,,Not-in-family,White,Female,0,0,0,United-States,<=50K
3,Private,377701.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,Mexico,<=50K
0,Private,191342.0,Bachelors,13.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,3,Taiwan,<=50K
1,Private,196025.0,Doctorate,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,3,China,<=50K
1,Local-gov,167999.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,140863.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
1,,181934.0,HS-grad,9.0,Divorced,,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,200235.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,275691.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
3,Private,183013.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
0,State-gov,191269.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States,<=50K
3,Private,75472.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,,<=50K
1,Private,231263.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,2,United-States,<=50K
2,Private,413297.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,192866.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,State-gov,136137.0,Some-college,10.0,Separated,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,115831.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,37238.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Local-gov,34935.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Male,0,0,2,United-States,<=50K
1,Private,192932.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,285290.0,11th,7.0,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
4,Private,89392.0,Masters,14.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,155190.0,10th,6.0,Never-married,Craft-repair,Other-relative,Black,Male,0,0,3,United-States,<=50K
3,Federal-gov,225339.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1,Private,97429.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,Canada,<=50K
1,Private,29904.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,66815.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,115070.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,296253.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,256866.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,2,0,2,United-States,<=50K
2,Private,100584.0,10th,6.0,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
2,Private,83727.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
1,Private,402812.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,245317.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
3,State-gov,141483.0,9th,5.0,Divorced,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,197058.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,168107.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,195124.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,3,,<=50K
2,Local-gov,160574.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,,213255.0,HS-grad,9.0,Widowed,,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,,206671.0,Some-college,10.0,Never-married,,Own-child,White,Male,1,0,3,United-States,<=50K
4,Private,318533.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,70240.0,HS-grad,9.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
1,Private,284196.0,10th,6.0,Divorced,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Local-gov,202729.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,107991.0,11th,7.0,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,238768.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,123606.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,67222.0,Bachelors,13.0,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,2,China,<=50K
0,Private,57711.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,32616.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,2,0,United-States,<=50K
2,Private,99179.0,11th,7.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
4,,266081.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
4,Local-gov,147707.0,HS-grad,9.0,Widowed,Farming-fishing,Unmarried,White,Male,0,4,2,United-States,<=50K
2,Private,166107.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
4,Private,183606.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,282063.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,Mexico,<=50K
2,State-gov,219553.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,165054.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,229842.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,Male,0,0,2,United-States,<=50K
2,Federal-gov,128884.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
1,Federal-gov,508336.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,3,United-States,<=50K
2,Private,112283.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,91683.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,225330.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,162551.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,3,China,<=50K
4,Private,176079.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,170483.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,111415.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Germany,<=50K
1,Private,181992.0,Some-college,10.0,Never-married,Sales,Not-in-family,Black,Female,0,0,1,United-States,<=50K
2,Private,192337.0,Bachelors,13.0,Separated,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,212237.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,2,United-States,<=50K
0,,154373.0,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,State-gov,213307.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,283342.0,11th,7.0,Never-married,Other-service,Other-relative,Black,Male,0,0,0,United-States,<=50K
4,Private,156889.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,125010.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,125680.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0,Japan,<=50K
4,Private,103809.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,441591.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,326857.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,United-States,<=50K
0,Self-emp-not-inc,282631.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,60726.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,222142.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
4,Federal-gov,39890.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Female,0,0,0,United-States,<=50K
3,Private,227158.0,Bachelors,13.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,175183.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,224763.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,Cuba,<=50K
4,Local-gov,78866.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,408623.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,3,United-States,<=50K
0,Private,242941.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,2,0,United-States,<=50K
1,Local-gov,29174.0,Bachelors,13.0,Never-married,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Self-emp-not-inc,199011.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0,0,0,United-States,<=50K
4,State-gov,201293.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,200863.0,Some-college,10.0,Widowed,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
1,,253873.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,111900.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,758700.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,3,Mexico,<=50K
0,,148751.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,241951.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,134737.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,136343.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,44308.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,171306.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,207058.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,62793.0,HS-grad,9.0,Divorced,Sales,Other-relative,White,Female,0,0,2,United-States,<=50K
0,Private,230875.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,415520.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
4,Self-emp-not-inc,104216.0,Prof-school,15.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
3,Private,198824.0,Assoc-voc,11.0,Separated,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,111985.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,183224.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
4,State-gov,110517.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2,0,2,India,<=50K
0,,148509.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,,152046.0,11th,7.0,Never-married,,Not-in-family,White,Female,0,0,1,Germany,<=50K
2,State-gov,37672.0,Assoc-voc,11.0,Divorced,Tech-support,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Private,101590.0,Prof-school,15.0,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,<=50K
3,Private,182854.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,196857.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,147638.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,2,Hong,<=50K
2,Private,188291.0,1st-4th,2.0,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,255364.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,145964.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,34616.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
3,Private,209912.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
1,Private,225279.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,2,2,,<=50K
0,Private,190231.0,9th,5.0,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0,Nicaragua,<=50K
0,Private,116562.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,300777.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,4,United-States,<=50K
2,Self-emp-inc,133060.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,295488.0,11th,7.0,Never-married,Other-service,Own-child,Black,Female,0,0,1,United-States,<=50K
3,Private,104413.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,427686.0,10th,6.0,Divorced,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,367533.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,State-gov,243986.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,115792.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,227890.0,HS-grad,9.0,Never-married,Protective-serv,Other-relative,Black,Male,0,0,2,United-States,<=50K
0,Federal-gov,30559.0,HS-grad,9.0,Married-AF-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
0,Private,24896.0,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0,0,1,Germany,<=50K
2,Private,96055.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,220460.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,Canada,<=50K
1,Private,511361.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Male,0,0,2,United-States,<=50K
0,,297396.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,268525.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,37933.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,112754.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,234962.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,1,Mexico,<=50K
1,Private,96130.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
1,Private,480861.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,State-gov,28848.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
2,Self-emp-not-inc,64632.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
