age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
3,Private,133461.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
2,,94954.0,Assoc-voc,11.0,Widowed,,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,,184699.0,HS-grad,9.0,Never-married,,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,290226.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,124827.0,Assoc-voc,11.0,Never-married,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,169133.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Yugoslavia,<=50K
4,Self-emp-inc,150726.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,,<=50K
0,Private,217961.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,157886.0,Assoc-acdm,12.0,Separated,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,31339.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,107793.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,51259.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Federal-gov,170915.0,HS-grad,9.0,Divorced,Tech-support,Not-in-family,White,Female,2,0,2,United-States,<=50K
1,Private,316672.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0,0,2,Mexico,<=50K
1,Self-emp-inc,205733.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,193459.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
0,Private,188544.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
1,Local-gov,247507.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,166497.0,Bachelors,13.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,349151.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,106347.0,11th,7.0,Separated,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
3,Private,148995.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,236770.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,150296.0,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,White,Female,0,0,4,United-States,<=50K
3,Private,421132.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,58222.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,,244689.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,188488.0,HS-grad,9.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,2,United-States,<=50K
3,Private,46857.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,42900.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,444554.0,10th,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,208999.0,Some-college,10.0,Separated,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,226922.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0,2,1,United-States,<=50K
2,,51795.0,HS-grad,9.0,Divorced,,Unmarried,Black,Female,0,0,1,United-States,<=50K
0,,172582.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,3,United-States,<=50K
0,,169882.0,Some-college,10.0,Never-married,,Own-child,White,Female,1,0,0,United-States,<=50K
2,Self-emp-not-inc,120837.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
4,Federal-gov,163003.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,2,United-States,<=50K
1,Private,183077.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,101150.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,431745.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Private,31985.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,122116.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,163494.0,10th,6.0,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,352057.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,,174714.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,169104.0,Bachelors,13.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,2,,<=50K
2,Self-emp-not-inc,322143.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,,451940.0,HS-grad,9.0,Never-married,,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,147206.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,89718.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,1,0,3,United-States,<=50K
1,,211798.0,HS-grad,9.0,Separated,,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,94391.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,140592.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
2,Private,202565.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,267408.0,HS-grad,9.0,Widowed,Sales,Other-relative,White,Female,0,0,0,United-States,<=50K
2,Private,303521.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Local-gov,52267.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
2,Private,224910.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,165309.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,,228373.0,10th,6.0,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,53042.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,Trinadad&Tobago,<=50K
1,Private,205390.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,332379.0,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,261232.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,121618.0,7th-8th,4.0,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
0,Local-gov,190057.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,187226.0,9th,5.0,Divorced,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Local-gov,263431.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,157249.0,11th,7.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,188834.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,120426.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,169990.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,State-gov,218542.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,214303.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
1,Private,217235.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,365640.0,HS-grad,9.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,2,,<=50K
1,Private,262478.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,Black,Male,0,0,1,United-States,<=50K
1,Private,170430.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,,<=50K
1,Private,154410.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,194102.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,233777.0,Some-college,10.0,Never-married,Sales,Unmarried,White,Male,0,0,3,Mexico,<=50K
1,Private,549430.0,HS-grad,9.0,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,2,Mexico,<=50K
3,Private,304133.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
4,Local-gov,160829.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,90291.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,185254.0,5th-6th,3.0,Never-married,Priv-house-serv,Own-child,White,Female,0,0,2,El-Salvador,<=50K
2,Private,81853.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
0,Private,98044.0,11th,7.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,60639.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,270194.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,355686.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Local-gov,34021.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,3,United-States,<=50K
1,Private,221324.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,127306.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,236769.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,169180.0,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,118853.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,40083.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,Canada,<=50K
1,Private,118901.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Private,128764.0,7th-8th,4.0,Widowed,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,,41107.0,Bachelors,13.0,Married-spouse-absent,,Not-in-family,White,Male,0,0,2,Canada,<=50K
2,Private,107787.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Canada,<=50K
0,,196943.0,Some-college,10.0,Separated,,Own-child,White,Male,0,0,1,United-States,<=50K
2,State-gov,166606.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,317681.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,343059.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,250121.0,11th,7.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,350624.0,12th,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,210527.0,Some-college,10.0,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,100997.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
2,Private,291251.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,191712.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0,1,2,United-States,<=50K
4,Self-emp-not-inc,92298.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
2,Private,258761.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,209392.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,1,United-States,<=50K
4,Private,174056.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,264627.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Local-gov,100776.0,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,149670.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,0,United-States,<=50K
1,Private,230246.0,9th,5.0,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,,<=50K
2,Private,153205.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,,<=50K
0,Private,80616.0,10th,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,258102.0,5th-6th,3.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,2,Mexico,<=50K
2,Federal-gov,296798.0,11th,7.0,Never-married,Tech-support,Not-in-family,White,Male,0,1,2,United-States,<=50K
3,Private,138626.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,280298.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,284166.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Local-gov,167670.0,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,358636.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,4,United-States,<=50K
2,Private,218903.0,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Local-gov,50442.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,0,1,United-States,<=50K
4,Private,205896.0,HS-grad,9.0,Divorced,Sales,Other-relative,White,Female,0,0,2,United-States,<=50K
3,Private,122026.0,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,171159.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,26987.0,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,258006.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,Cuba,<=50K
1,Private,190895.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,105936.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,2,0,0,United-States,<=50K
0,Local-gov,36411.0,12th,8.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
4,Self-emp-not-inc,69306.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
3,Self-emp-not-inc,32778.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
1,Private,277788.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,503012.0,5th-6th,3.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,Mexico,<=50K
1,Local-gov,255098.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,307767.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
1,Local-gov,131776.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,173858.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,2,,<=50K
0,Private,89397.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,186787.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
4,,133758.0,7th-8th,4.0,Widowed,,Not-in-family,Black,Male,0,0,0,United-States,<=50K
1,Private,182177.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,1,0,1,United-States,<=50K
2,Private,178385.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,3,India,<=50K
4,,177226.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,181382.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,52262.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,,273425.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,96245.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,51111.0,Bachelors,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
