age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
0,Local-gov,282579.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,,192130.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
4,Self-emp-not-inc,315859.0,11th,7.0,Never-married,Farming-fishing,Unmarried,White,Male,0,0,0,United-States,<=50K
3,Self-emp-not-inc,93208.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,4,Italy,<=50K
2,Private,233130.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,198124.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,111567.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,368700.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
4,,149698.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,226508.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0,0,3,United-States,<=50K
2,Self-emp-not-inc,168496.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,257509.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,,52114.0,Some-college,10.0,Never-married,,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,184682.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,288273.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,Mexico,<=50K
0,Private,255957.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,2,0,2,United-States,<=50K
2,Private,126701.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,162572.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,,117201.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
0,State-gov,223515.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Male,0,2,0,United-States,<=50K
0,Private,137994.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,106742.0,12th,8.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
0,Local-gov,34029.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,241259.0,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,182254.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,290763.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,2,United-States,<=50K
4,Federal-gov,124244.0,HS-grad,9.0,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,194608.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
3,Private,302847.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,182302.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,167725.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,116892.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Private,203070.0,Some-college,10.0,Separated,Adm-clerical,Own-child,White,Male,0,0,4,United-States,<=50K
3,Private,358740.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,England,<=50K
2,Private,65372.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Federal-gov,202452.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,343748.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
3,Private,186785.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,2,3,United-States,<=50K
2,Private,113397.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,256956.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,114874.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,174938.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,,225652.0,7th-8th,4.0,Married-civ-spouse,,Husband,White,Male,1,0,3,United-States,<=50K
3,Private,203435.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0,0,2,Italy,<=50K
2,Local-gov,169203.0,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,127303.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,246519.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,2,United-States,<=50K
2,Self-emp-inc,196945.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,4,Thailand,<=50K
3,Private,134727.0,11th,7.0,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,2,Germany,<=50K
3,Self-emp-inc,175339.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,3,United-States,<=50K
0,Private,221757.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,1,0,2,United-States,<=50K
1,Local-gov,216481.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,209448.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,2,Mexico,<=50K
0,Private,32732.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,284834.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,1,United-States,<=50K
3,Private,176026.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,162245.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,4,United-States,<=50K
4,Private,117148.0,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Federal-gov,141459.0,HS-grad,9.0,Separated,Other-service,Other-relative,Black,Female,0,0,2,United-States,<=50K
3,Private,208137.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,169188.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,27207.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,161007.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,328466.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,1,0,4,Mexico,<=50K
4,Private,143372.0,10th,6.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Private,184378.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,38455.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,103851.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Female,1,0,0,United-States,<=50K
1,Private,112031.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,190767.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,314177.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Private,182342.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Self-emp-not-inc,162924.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,3,Japan,<=50K
1,Private,52199.0,HS-grad,9.0,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,142723.0,5th-6th,3.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,2,Puerto-Rico,<=50K
2,Private,204640.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,Private,267174.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,2,United-States,<=50K
2,Private,191914.0,HS-grad,9.0,Divorced,Transport-moving,Unmarried,White,Female,0,0,3,United-States,<=50K
2,Private,338105.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
0,Private,131811.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,138999.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,201522.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
4,Self-emp-not-inc,197015.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,91666.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Self-emp-not-inc,66632.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,164922.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,165186.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,165475.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,291374.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,348491.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
3,State-gov,196504.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,331065.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,1,2,United-States,<=50K
2,Private,103110.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,England,<=50K
1,Private,335764.0,11th,7.0,Married-civ-spouse,Sales,Own-child,Black,Male,0,0,1,United-States,<=50K
0,,196816.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,176321.0,12th,8.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,Mexico,<=50K
4,,54851.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,304032.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
0,,103810.0,12th,8.0,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,179579.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,State-gov,130620.0,11th,7.0,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,2,India,<=50K
3,Private,122493.0,HS-grad,9.0,Widowed,Tech-support,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,19302.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Self-emp-not-inc,197867.0,Assoc-voc,11.0,Divorced,Sales,Unmarried,White,Male,0,0,3,United-States,<=50K
3,Private,187581.0,HS-grad,9.0,Divorced,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Private,192149.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
2,,179352.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,336360.0,7th-8th,4.0,Never-married,Craft-repair,Own-child,Black,Male,0,0,2,United-States,<=50K
2,Private,184659.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,<=50K
2,Self-emp-not-inc,220647.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,167955.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Poland,<=50K
0,Private,329783.0,10th,6.0,Never-married,Sales,Other-relative,White,Female,0,0,0,United-States,<=50K
3,Private,109089.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,386585.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Self-emp-inc,190541.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,43285.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
0,Federal-gov,207342.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,181773.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,Black,Male,0,0,2,United-States,<=50K
0,Private,242077.0,HS-grad,9.0,Divorced,Sales,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1,Private,200500.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,State-gov,117927.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1,Private,86143.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
0,,287681.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,171091.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,86220.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,284343.0,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,123429.0,10th,6.0,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,240542.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0,0,3,United-States,<=50K
4,Private,162947.0,5th-6th,3.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,Puerto-Rico,<=50K
1,Private,173649.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Female,0,0,2,,<=50K
0,Private,294789.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,198632.0,Some-college,10.0,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,93021.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,2,United-States,<=50K
0,Private,121313.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,153799.0,1st-4th,2.0,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,2,Dominican-Republic,<=50K
1,Private,325802.0,Assoc-acdm,12.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,40829.0,11th,7.0,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,1,United-States,<=50K
0,Private,210781.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,128509.0,5th-6th,3.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,,<=50K
0,Private,334357.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
2,Private,176069.0,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,91964.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
0,,216563.0,HS-grad,9.0,Never-married,,Other-relative,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,157486.0,10th,6.0,Divorced,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,224059.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,286853.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,231238.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,225978.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Private,255044.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Private,178251.0,Assoc-acdm,12.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,355571.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,174491.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,Private,23646.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Local-gov,41161.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,75104.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1,,157813.0,11th,7.0,Divorced,,Unmarried,White,Female,0,0,3,Canada,<=50K
1,Private,335357.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,2,United-States,<=50K
1,Private,334368.0,Some-college,10.0,Separated,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,108670.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Local-gov,262042.0,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0,1,2,United-States,<=50K
4,Self-emp-not-inc,26904.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K
2,Self-emp-not-inc,180599.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,State-gov,107218.0,Bachelors,13.0,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
3,Private,103931.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,85625.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
3,Self-emp-not-inc,149168.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,361888.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,Japan,<=50K
0,Private,117589.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,36032.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1,Private,398827.0,HS-grad,9.0,Married-AF-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,<=50K
