age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
1,Private,152453.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Mexico,<=50K
0,Private,242718.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,34292.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,239824.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,247564.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,109351.0,9th,5.0,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,1,United-States,<=50K
3,Self-emp-inc,248145.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,Cuba,<=50K
2,State-gov,143774.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,State-gov,249362.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,2,United-States,<=50K
4,Self-emp-not-inc,204021.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,140027.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,80145.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,295697.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,Private,352139.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Self-emp-not-inc,200939.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
1,Private,31757.0,Assoc-voc,11.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,171114.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,49572.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,128831.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,,219941.0,Some-college,10.0,Never-married,,Own-child,Black,Male,0,0,2,United-States,<=50K
1,Private,129227.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,105304.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,118966.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
1,Self-emp-inc,142712.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,376540.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,372525.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,152375.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,543028.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Male,0,0,2,United-States,<=50K
2,Private,214738.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,465507.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,239683.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,,<=50K
1,Private,161538.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0,0,1,United-States,<=50K
4,Self-emp-not-inc,154474.0,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,White,Male,0,0,2,United-States,<=50K
2,Private,89325.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,173208.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,201624.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,,<=50K
2,Private,123785.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,74631.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,223004.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,173728.0,Bachelors,13.0,Separated,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,163870.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,131088.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,State-gov,50178.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,189382.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,185041.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,284329.0,HS-grad,9.0,Widowed,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Private,45857.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,239155.0,Assoc-voc,11.0,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,221196.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
3,Private,22154.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,174754.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,190040.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
4,,195779.0,Assoc-voc,11.0,Widowed,,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,323545.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,Black,Female,0,0,2,United-States,<=50K
4,,178660.0,12th,8.0,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
1,Federal-gov,301010.0,Some-college,10.0,Never-married,Armed-Forces,Not-in-family,Black,Male,0,0,3,United-States,<=50K
3,Private,179646.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,324469.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,State-gov,105363.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,191161.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,403788.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,Black,Male,0,0,2,United-States,<=50K
0,Private,37072.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Federal-gov,234151.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,30226.0,11th,7.0,Divorced,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,256202.0,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
1,State-gov,211115.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,298225.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,67728.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3,2,United-States,<=50K
0,Private,197850.0,11th,7.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
1,Private,23940.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
2,State-gov,436006.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,170800.0,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,75742.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,180342.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,236684.0,Some-college,10.0,Never-married,Other-service,Other-relative,Black,Female,0,0,0,United-States,<=50K
0,,62534.0,Bachelors,13.0,Never-married,,Own-child,Black,Female,0,0,2,Jamaica,<=50K
1,Private,200511.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Local-gov,119829.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,3,United-States,<=50K
3,Private,102318.0,HS-grad,9.0,Separated,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,175548.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Other,Female,0,0,1,United-States,<=50K
3,Private,158993.0,HS-grad,9.0,Divorced,Other-service,Other-relative,Black,Female,0,0,2,United-States,<=50K
3,Private,198901.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,83756.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Male,0,0,3,United-States,<=50K
0,Self-emp-not-inc,211466.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0,0,4,United-States,<=50K
3,Private,177927.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
3,Federal-gov,168191.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,,<=50K
1,Private,247445.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,98881.0,11th,7.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,1,United-States,<=50K
2,Private,304651.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,215873.0,10th,6.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,2,United-States,<=50K
2,Private,272950.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,35595.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Local-gov,232871.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,0,United-States,<=50K
0,Private,418324.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,64292.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Federal-gov,273194.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,1,0,2,United-States,<=50K
2,State-gov,55076.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,173607.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,235733.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,109872.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,187046.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,,124242.0,Some-college,10.0,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
4,Private,221832.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,State-gov,303446.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,Nicaragua,<=50K
1,Private,242150.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,120172.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,236564.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,185072.0,Some-college,10.0,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,2,Jamaica,<=50K
1,Private,173806.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,3,United-States,<=50K
2,Federal-gov,220563.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,238611.0,7th-8th,4.0,Widowed,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,Private,170038.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,98837.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Local-gov,120617.0,HS-grad,9.0,Separated,Protective-serv,Unmarried,Black,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,115023.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,,<=50K
0,State-gov,181761.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,109307.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,120933.0,Some-college,10.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,187487.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,195262.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,169995.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,300168.0,12th,8.0,Separated,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
1,Private,165148.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
3,Private,227602.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0,0,2,Mexico,<=50K
2,Private,339506.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Private,34028.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,3,United-States,<=50K
1,Private,54929.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,119565.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,87528.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,129865.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,United-States,<=50K
1,Local-gov,151726.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
4,Private,77415.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
0,Self-emp-not-inc,519627.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,1,Mexico,<=50K
4,,184506.0,11th,7.0,Married-civ-spouse,,Husband,White,Male,0,1,0,United-States,<=50K
4,Local-gov,192060.0,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,White,Male,0,0,1,,<=50K
2,,103986.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0,1,2,United-States,<=50K
0,Private,302465.0,12th,8.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,2,2,United-States,<=50K
2,Private,330535.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,1,0,2,United-States,<=50K
4,Private,166149.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,4,1,United-States,<=50K
1,State-gov,151763.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,63921.0,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,Mexico,<=50K
4,Self-emp-not-inc,224377.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,311376.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,297296.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,,356717.0,Some-college,10.0,Never-married,,Own-child,White,Female,0,0,1,United-States,<=50K
4,Private,262345.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Private,188696.0,Assoc-voc,11.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,213427.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,57600.0,Doctorate,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,2,,<=50K
2,Private,216116.0,9th,5.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,Haiti,<=50K
4,Private,117881.0,11th,7.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,221336.0,HS-grad,9.0,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
1,Private,209276.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,2,United-States,<=50K
0,Private,241185.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,,70645.0,Some-college,10.0,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
3,Self-emp-not-inc,161334.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0,0,1,Nicaragua,<=50K
1,Private,163516.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,,423460.0,11th,7.0,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
4,Local-gov,136198.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,57413.0,Some-college,10.0,Divorced,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Local-gov,204098.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,3,United-States,<=50K
0,Private,275889.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,Mexico,<=50K
2,Private,194710.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,,205527.0,HS-grad,9.0,Divorced,,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,199011.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,174395.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0,0,3,Greece,<=50K
3,Private,92215.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,164190.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,379066.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,4,1,United-States,<=50K
2,Private,548510.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,1,United-States,<=50K
1,Private,270366.0,10th,6.0,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,369114.0,HS-grad,9.0,Separated,Sales,Other-relative,White,Female,0,0,2,United-States,<=50K
1,Private,103435.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,2,United-States,<=50K
4,Private,250873.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,248010.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,200574.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,228613.0,11th,7.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,91048.0,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,1,United-States,<=50K
3,Private,239439.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,2,United-States,<=50K
3,Private,125933.0,Some-college,10.0,Widowed,Exec-managerial,Unmarried,Black,Female,0,2,2,United-States,<=50K
2,Self-emp-not-inc,29814.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,4,United-States,<=50K
1,Private,190562.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,3,United-States,<=50K
0,Private,44064.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,259931.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-inc,168845.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,3,United-States,<=50K
1,State-gov,52636.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,194723.0,Some-college,10.0,Never-married,Adm-clerical,Other-relative,White,Female,0,0,2,Mexico,<=50K
4,Local-gov,122850.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,232475.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Self-emp-inc,162340.0,Some-college,10.0,Widowed,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
