age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
1,Local-gov,208122.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,1,0,2,United-States,<=50K
3,Private,241832.0,9th,5.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,2,El-Salvador,<=50K
4,Private,199378.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,State-gov,71592.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
0,Private,172146.0,9th,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,2,2,United-States,<=50K
0,Local-gov,430828.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,Black,Male,0,0,2,United-States,<=50K
0,Private,316702.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,242552.0,Some-college,10.0,Never-married,Sales,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,State-gov,378418.0,HS-grad,9.0,Never-married,Tech-support,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,181655.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,4,2,United-States,<=50K
0,Private,316929.0,12th,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,103408.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1,Private,244147.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0,0,3,United-States,<=50K
4,Self-emp-not-inc,36671.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,4,3,United-States,<=50K
2,Private,154538.0,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,137510.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,174355.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,321435.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Self-emp-not-inc,177407.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,309055.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,96226.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
2,Private,170108.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,211154.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Self-emp-not-inc,136063.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,373662.0,1st-4th,2.0,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,2,Guatemala,<=50K
0,Private,241752.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,150062.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,32185.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0,0,4,United-States,<=50K
2,Private,349221.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Female,0,0,1,United-States,<=50K
0,Private,148294.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,191965.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Self-emp-inc,138370.0,Masters,14.0,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,3,India,<=50K
1,,164309.0,11th,7.0,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
2,Private,193026.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,Iran,<=50K
1,Private,181651.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
4,Self-emp-not-inc,81642.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,92178.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,State-gov,60227.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,95244.0,Some-college,10.0,Divorced,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,Private,138705.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,520586.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,,131573.0,Some-college,10.0,Never-married,,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,416745.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,444304.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
0,,42004.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,236436.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,209344.0,HS-grad,9.0,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,2,Cuba,<=50K
3,Self-emp-not-inc,397466.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,Self-emp-inc,153516.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
3,Private,386136.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,278403.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
2,Self-emp-not-inc,180686.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1,,327120.0,Assoc-acdm,12.0,Never-married,,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Private,265099.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,184117.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,105974.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,221550.0,Masters,14.0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,Poland,<=50K
0,Private,119075.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,3,United-States,<=50K
3,Private,398212.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,0,2,United-States,<=50K
1,Private,130021.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,184102.0,11th,7.0,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,441620.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,Mexico,<=50K
0,,333100.0,10th,6.0,Never-married,,Own-child,White,Male,1,0,1,United-States,<=50K
0,Private,42706.0,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Self-emp-not-inc,35236.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,225775.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,298834.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,231286.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,0,United-States,<=50K
1,Private,265954.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,200973.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,149640.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,124265.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,71046.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,Scotland,<=50K
0,Private,176570.0,11th,7.0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,3,United-States,<=50K
3,Private,21095.0,Some-college,10.0,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
2,Private,428350.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,2,2,United-States,<=50K
1,Private,240763.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,179715.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,180052.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,117496.0,9th,5.0,Divorced,Other-service,Not-in-family,White,Female,0,0,2,Canada,<=50K
0,Private,46247.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,148600.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,180060.0,Masters,14.0,Never-married,Exec-managerial,Own-child,White,Male,2,0,4,United-States,<=50K
2,Private,166988.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
4,Private,106850.0,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,195576.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,19302.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,1,0,2,United-States,<=50K
4,Private,151210.0,7th-8th,4.0,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,114495.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
2,Local-gov,118909.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,1,United-States,<=50K
4,Private,30713.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,538319.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,2,Puerto-Rico,<=50K
1,Private,153434.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
1,State-gov,171111.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Self-emp-not-inc,143062.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0,0,2,Greece,<=50K
1,Private,149943.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Other,Male,0,1,2,,<=50K
3,Self-emp-inc,179951.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,204374.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0,2,3,United-States,<=50K
1,Private,28160.0,Bachelors,13.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Local-gov,144608.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,452205.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Local-gov,473547.0,10th,6.0,Divorced,Handlers-cleaners,Own-child,Black,Male,0,0,2,United-States,<=50K
2,Private,54611.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,246595.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,4,United-States,<=50K
0,Private,193089.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,229732.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,274528.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,4,United-States,<=50K
1,Private,126838.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,371886.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,121287.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,343699.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Local-gov,135776.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,23621.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,4,United-States,<=50K
3,Private,27669.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,75648.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,100587.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,<=50K
4,Local-gov,266080.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,157287.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,306982.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,3,South,<=50K
4,State-gov,39380.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,160815.0,Assoc-voc,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Federal-gov,218445.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,482082.0,12th,8.0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,Mexico,<=50K
3,Private,275361.0,Assoc-acdm,12.0,Widowed,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
2,Self-emp-not-inc,121718.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
2,Self-emp-not-inc,349341.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Private,131608.0,Some-college,10.0,Widowed,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,235124.0,Assoc-voc,11.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,64875.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,158420.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
4,Private,205708.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Poland,<=50K
0,Private,172893.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,55284.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
3,Private,41474.0,10th,6.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Mexico,<=50K
0,Self-emp-not-inc,267396.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,100188.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0,0,1,United-States,<=50K
1,Local-gov,251854.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1,Local-gov,180916.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,342946.0,11th,7.0,Never-married,Transport-moving,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,145214.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,253814.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,211570.0,11th,7.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,2,United-States,<=50K
1,Private,271933.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Female,0,2,2,United-States,<=50K
1,Federal-gov,188343.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,306495.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
3,Federal-gov,175083.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
3,Private,207946.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,3,United-States,<=50K
4,Self-emp-not-inc,145329.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,0,United-States,<=50K
0,Private,203240.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,135645.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
3,State-gov,71344.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,115631.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,3,United-States,<=50K
1,Federal-gov,206983.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,Columbia,<=50K
1,Private,509364.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,188823.0,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,174752.0,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,26248.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,185410.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,358677.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Male,0,0,1,United-States,<=50K
0,Private,211345.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,2,Mexico,<=50K
0,Local-gov,238831.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,123273.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Female,0,0,2,United-States,<=50K
4,Private,153048.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,387568.0,10th,6.0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,237735.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,Mexico,<=50K
1,State-gov,140752.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,132563.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,Black,Female,0,2,2,United-States,<=50K
1,Private,149220.0,Assoc-voc,11.0,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,385632.0,7th-8th,4.0,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,148187.0,11th,7.0,Never-married,Other-service,Other-relative,White,Male,0,0,2,United-States,<=50K
4,Private,171956.0,Some-college,10.0,Separated,Adm-clerical,Own-child,White,Female,0,0,2,Puerto-Rico,<=50K
3,Private,358056.0,11th,7.0,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,37028.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,207202.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,76978.0,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,Private,225548.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,1,United-States,<=50K
1,Private,163942.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,Ireland,<=50K
0,Private,201729.0,9th,5.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,1,United-States,<=50K
3,Private,165134.0,Assoc-voc,11.0,Never-married,Exec-managerial,Unmarried,White,Female,0,0,1,Columbia,<=50K
2,Private,34996.0,Some-college,10.0,Separated,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
2,State-gov,184378.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,327825.0,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,White,Female,0,4,2,United-States,<=50K
4,Private,123273.0,5th-6th,3.0,Divorced,Transport-moving,Not-in-family,White,Male,0,2,3,United-States,<=50K
