age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
2,Private,238287.0,10th,6.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Private,143912.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,202872.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
4,Self-emp-inc,183870.0,10th,6.0,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,2,United-States,<=50K
4,Private,185749.0,11th,7.0,Widowed,Transport-moving,Unmarried,Black,Male,0,0,2,United-States,<=50K
3,Private,101320.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,4,United-States,<=50K
1,Self-emp-not-inc,235271.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,187119.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0,3,4,United-States,<=50K
0,Private,224943.0,Some-college,10.0,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,0,0,2,United-States,<=50K
1,Local-gov,166295.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,4,3,United-States,<=50K
0,Private,214731.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,148069.0,10th,6.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,208447.0,12th,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,198148.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
3,Self-emp-not-inc,65535.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,910398.0,Bachelors,13.0,Never-married,Sales,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Private,379350.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,126010.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,52888.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,214617.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,120914.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
2,Private,39581.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Private,256723.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,1,United-States,<=50K
3,Private,105444.0,12th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,77634.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,196963.0,7th-8th,4.0,Divorced,Craft-repair,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,349689.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,228424.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,2,United-States,<=50K
1,Private,183523.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,429507.0,Assoc-acdm,12.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,101017.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
0,,263338.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,312131.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,,163665.0,Some-college,10.0,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,152545.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,226756.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0,0,2,United-States,<=50K
4,Private,107910.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,119838.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,3,United-States,<=50K
2,Private,191807.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,3,United-States,<=50K
1,Private,278581.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
2,Local-gov,255454.0,Bachelors,13.0,Separated,Prof-specialty,Unmarried,Black,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,483201.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,188711.0,Bachelors,13.0,Never-married,Transport-moving,Unmarried,White,Male,0,0,0,United-States,<=50K
1,Private,343403.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,112351.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,296045.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
4,Federal-gov,370890.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,4,2,United-States,<=50K
1,State-gov,253354.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,113597.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
1,Local-gov,261319.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,204991.0,Some-college,10.0,Divorced,Exec-managerial,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,297396.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,White,Female,0,0,3,United-States,<=50K
3,Private,150930.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,35330.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,2,3,United-States,<=50K
0,,81853.0,Some-college,10.0,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
2,Federal-gov,153143.0,Some-college,10.0,Divorced,Adm-clerical,Other-relative,White,Female,0,0,2,Puerto-Rico,<=50K
1,State-gov,60186.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,,113544.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,123992.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,488720.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,2,Mexico,<=50K
1,Private,47707.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
0,Private,228452.0,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,189843.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,State-gov,207847.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,306779.0,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,196827.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,3,2,United-States,<=50K
1,Private,268051.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,0,0,1,Haiti,<=50K
0,Private,157900.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,29841.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,236770.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,191460.0,11th,7.0,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,,121313.0,10th,6.0,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
4,,340939.0,9th,5.0,Married-civ-spouse,,Husband,White,Male,1,0,2,United-States,<=50K
4,Private,30602.0,7th-8th,4.0,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
0,,79728.0,Some-college,10.0,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,387776.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,121523.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
2,State-gov,267581.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1,Private,32897.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,105813.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,125190.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,,164849.0,9th,5.0,Married-civ-spouse,,Husband,Black,Male,1,0,0,United-States,<=50K
0,Private,51816.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,Black,Male,0,0,2,United-States,<=50K
3,,174525.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,2,0,2,,<=50K
2,Local-gov,90692.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
1,Private,279015.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,174063.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,174209.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,446219.0,10th,6.0,Never-married,Sales,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,180656.0,Some-college,10.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,2,,<=50K
0,,34443.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,3,United-States,<=50K
2,Self-emp-inc,76625.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
4,,112871.0,11th,7.0,Never-married,,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,273536.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,Other,Male,0,0,3,Dominican-Republic,<=50K
3,Private,277434.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,287681.0,7th-8th,4.0,Never-married,Other-service,Not-in-family,White,Male,0,0,1,Mexico,<=50K
1,Federal-gov,409815.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
3,Private,320421.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,189763.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,231638.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
3,State-gov,189123.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,184335.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,29810.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,90290.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,33945.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,2,0,3,United-States,<=50K
0,Private,216010.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,214858.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,187264.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,3,United-States,<=50K
2,Private,103751.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,217200.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,37646.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,407930.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,174515.0,HS-grad,9.0,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,59083.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0,2,3,United-States,<=50K
1,Private,198163.0,Masters,14.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,298696.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,36989.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,,35448.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0,0,1,United-States,<=50K
1,Private,193701.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Female,0,0,2,United-States,<=50K
2,State-gov,141583.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,1,United-States,<=50K
4,Self-emp-not-inc,120939.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,189528.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Self-emp-not-inc,185848.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,3,United-States,<=50K
4,Private,175273.0,HS-grad,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,195118.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,1,United-States,<=50K
1,Private,173652.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,176140.0,11th,7.0,Divorced,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
