age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
4,,290593.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,212495.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0,1,2,United-States,<=50K
2,Private,26898.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Local-gov,203070.0,HS-grad,9.0,Separated,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,213977.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,111797.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Female,0,0,1,Outlying-US(Guam-USVI-etc),<=50K
2,Self-emp-not-inc,257250.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,121471.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,State-gov,68830.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
1,Private,310907.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,<=50K
4,Local-gov,258973.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,323421.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
4,Private,273454.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,Cuba,<=50K
1,Federal-gov,128059.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,375077.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0,0,3,United-States,<=50K
0,,376277.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,187069.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,239755.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,496743.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,34037.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,,158762.0,10th,6.0,Never-married,,Own-child,White,Female,0,0,0,United-States,<=50K
1,Federal-gov,188569.0,9th,5.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,87205.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Local-gov,36228.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3,2,United-States,<=50K
0,State-gov,142766.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,228243.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,,231777.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,176520.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
0,,22966.0,Bachelors,13.0,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
4,Private,149617.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,270276.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,162034.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
4,Private,195176.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
4,Private,31782.0,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,263637.0,10th,6.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,189933.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,421065.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,82552.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Private,161708.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,160362.0,Some-college,10.0,Divorced,Other-service,Other-relative,White,Male,0,0,2,Nicaragua,<=50K
0,Private,460046.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,166368.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,85129.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
0,Federal-gov,144259.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0,0,2,United-States,<=50K
1,,410351.0,Bachelors,13.0,Never-married,,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,211265.0,Some-college,10.0,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,0,0,1,Dominican-Republic,<=50K
2,Private,193626.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,3,United-States,<=50K
2,Local-gov,22155.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,3,United-States,<=50K
4,Local-gov,242670.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,,300812.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
4,Private,151977.0,10th,6.0,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,1,United-States,<=50K
3,Self-emp-not-inc,77102.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,373050.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,158156.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,257644.0,11th,7.0,Never-married,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Private,101017.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,218343.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
2,Self-emp-not-inc,209040.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Local-gov,107411.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K
0,,346382.0,11th,7.0,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
4,Private,52386.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,1,United-States,<=50K
2,Private,234633.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,160837.0,11th,7.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,2,Guatemala,<=50K
1,Private,64830.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,184945.0,Some-college,10.0,Separated,Other-service,Not-in-family,Black,Female,0,0,1,United-States,<=50K
2,Private,129573.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Local-gov,241962.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,137651.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
3,Private,181139.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,154194.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
4,Private,355645.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0,Trinadad&Tobago,<=50K
1,Private,172845.0,Assoc-voc,11.0,Never-married,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Private,174224.0,Assoc-voc,11.0,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,2,United-States,<=50K
4,Self-emp-inc,69209.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,1,United-States,<=50K
2,Private,104772.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0,0,3,United-States,<=50K
3,Private,163027.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0,0,3,United-States,<=50K
1,Private,174597.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,157599.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,175912.0,HS-grad,9.0,Widowed,Machine-op-inspct,Unmarried,White,Male,1,0,2,United-States,<=50K
2,Private,49626.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
3,,181317.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,203776.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,133985.0,10th,6.0,Never-married,Craft-repair,Own-child,Black,Female,0,0,2,United-States,<=50K
0,Private,60726.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,1,United-States,<=50K
2,Self-emp-not-inc,160167.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
1,Self-emp-not-inc,229125.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,96102.0,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,118462.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,117526.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,197286.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,92682.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,2,United-States,<=50K
0,Private,265567.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
3,Private,96710.0,HS-grad,9.0,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0,0,0,United-States,<=50K
4,Private,296152.0,Some-college,10.0,Divorced,Exec-managerial,Other-relative,White,Female,1,0,0,United-States,<=50K
4,,656036.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,436253.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,255885.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,34402.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,31221.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,169240.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,401832.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,,188343.0,HS-grad,9.0,Never-married,,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,,179715.0,10th,6.0,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,272165.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,196328.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,348854.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,206010.0,12th,8.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,238917.0,7th-8th,4.0,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
1,,199046.0,Assoc-voc,11.0,Never-married,,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Local-gov,182070.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
3,Local-gov,288548.0,Masters,14.0,Separated,Prof-specialty,Unmarried,White,Female,0,0,3,United-States,<=50K
2,Self-emp-not-inc,245090.0,Bachelors,13.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,3,Mexico,<=50K
1,Private,115971.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Local-gov,167864.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,,145234.0,Some-college,10.0,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,53930.0,10th,6.0,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,2,,<=50K
4,Local-gov,365996.0,Bachelors,13.0,Widowed,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
3,Self-emp-not-inc,279129.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,55294.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,337639.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
